   2.55330e-07 	    4.60754e+02 	    1.23581e+03 	    1.28524e+00 	    2.09115e+01 	    1.31494e+06
   2.97822e-07 	    4.60738e+02 	    1.23580e+03 	    1.28524e+00 	    2.09115e+01 	    1.31491e+06
   3.40313e-07 	    4.60722e+02 	    1.23578e+03 	    1.28524e+00 	    2.09115e+01 	    1.31489e+06
   4.20565e-07 	    4.60692e+02 	    1.23575e+03 	    1.28524e+00 	    2.09114e+01 	    1.31484e+06
   5.00812e-07 	    4.60662e+02 	    1.23572e+03 	    1.28525e+00 	    2.09113e+01 	    1.31478e+06
   5.81054e-07 	    4.60631e+02 	    1.23568e+03 	    1.28525e+00 	    2.09112e+01 	    1.31473e+06
   6.61290e-07 	    4.60600e+02 	    1.23565e+03 	    1.28525e+00 	    2.09111e+01 	    1.31468e+06
   7.41521e-07 	    4.60569e+02 	    1.23562e+03 	    1.28526e+00 	    2.09109e+01 	    1.31463e+06
   8.36498e-07 	    4.60533e+02 	    1.23558e+03 	    1.28526e+00 	    2.09107e+01 	    1.31457e+06
   9.31469e-07 	    4.60496e+02 	    1.23554e+03 	    1.28527e+00 	    2.09106e+01 	    1.31451e+06
   1.02643e-06 	    4.60460e+02 	    1.23551e+03 	    1.28527e+00 	    2.09104e+01 	    1.31445e+06
   1.12139e-06 	    4.60425e+02 	    1.23547e+03 	    1.28528e+00 	    2.09101e+01 	    1.31439e+06
   1.21633e-06 	    4.60389e+02 	    1.23543e+03 	    1.28528e+00 	    2.09099e+01 	    1.31433e+06
   1.33171e-06 	    4.60347e+02 	    1.23539e+03 	    1.28529e+00 	    2.09096e+01 	    1.31427e+06
   1.44708e-06 	    4.60307e+02 	    1.23535e+03 	    1.28529e+00 	    2.09093e+01 	    1.31420e+06
   1.56244e-06 	    4.60267e+02 	    1.23531e+03 	    1.28530e+00 	    2.09090e+01 	    1.31414e+06
   1.67778e-06 	    4.60229e+02 	    1.23527e+03 	    1.28531e+00 	    2.09087e+01 	    1.31407e+06
   1.79312e-06 	    4.60193e+02 	    1.23523e+03 	    1.28531e+00 	    2.09084e+01 	    1.31402e+06
   1.93007e-06 	    4.60153e+02 	    1.23519e+03 	    1.28532e+00 	    2.09080e+01 	    1.31395e+06
   2.06701e-06 	    4.60116e+02 	    1.23515e+03 	    1.28532e+00 	    2.09077e+01 	    1.31389e+06
   2.20394e-06 	    4.60083e+02 	    1.23512e+03 	    1.28533e+00 	    2.09073e+01 	    1.31384e+06
   2.34086e-06 	    4.60054e+02 	    1.23509e+03 	    1.28533e+00 	    2.09069e+01 	    1.31379e+06
   2.47777e-06 	    4.60031e+02 	    1.23506e+03 	    1.28534e+00 	    2.09066e+01 	    1.31375e+06
   2.61468e-06 	    4.60013e+02 	    1.23504e+03 	    1.28534e+00 	    2.09063e+01 	    1.31372e+06
   2.79737e-06 	    4.59999e+02 	    1.23503e+03 	    1.28534e+00 	    2.09059e+01 	    1.31369e+06
   2.98005e-06 	    4.59997e+02 	    1.23502e+03 	    1.28533e+00 	    2.09056e+01 	    1.31369e+06
   3.16274e-06 	    4.60011e+02 	    1.23504e+03 	    1.28533e+00 	    2.09054e+01 	    1.31370e+06
   3.34543e-06 	    4.60041e+02 	    1.23506e+03 	    1.28531e+00 	    2.09052e+01 	    1.31374e+06
   3.52814e-06 	    4.60091e+02 	    1.23511e+03 	    1.28530e+00 	    2.09052e+01 	    1.31381e+06
   3.71088e-06 	    4.60162e+02 	    1.23518e+03 	    1.28527e+00 	    2.09053e+01 	    1.31391e+06
   3.89365e-06 	    4.60257e+02 	    1.23527e+03 	    1.28524e+00 	    2.09056e+01 	    1.31405e+06
   4.10003e-06 	    4.60398e+02 	    1.23540e+03 	    1.28520e+00 	    2.09062e+01 	    1.31425e+06
   4.30648e-06 	    4.60577e+02 	    1.23557e+03 	    1.28514e+00 	    2.09071e+01 	    1.31450e+06
   4.51302e-06 	    4.60800e+02 	    1.23578e+03 	    1.28507e+00 	    2.09084e+01 	    1.31482e+06
   4.71967e-06 	    4.61073e+02 	    1.23604e+03 	    1.28499e+00 	    2.09101e+01 	    1.31521e+06
   4.92645e-06 	    4.61401e+02 	    1.23635e+03 	    1.28488e+00 	    2.09122e+01 	    1.31568e+06
   5.13340e-06 	    4.61791e+02 	    1.23673e+03 	    1.28476e+00 	    2.09150e+01 	    1.31624e+06
   5.34053e-06 	    4.62249e+02 	    1.23716e+03 	    1.28462e+00 	    2.09185e+01 	    1.31689e+06
   5.51207e-06 	    4.62684e+02 	    1.23757e+03 	    1.28449e+00 	    2.09219e+01 	    1.31751e+06
   5.68378e-06 	    4.63174e+02 	    1.23804e+03 	    1.28433e+00 	    2.09259e+01 	    1.31820e+06
   5.85568e-06 	    4.63721e+02 	    1.23856e+03 	    1.28416e+00 	    2.09306e+01 	    1.31898e+06
   6.02780e-06 	    4.64330e+02 	    1.23913e+03 	    1.28398e+00 	    2.09359e+01 	    1.31984e+06
   6.20015e-06 	    4.65000e+02 	    1.23976e+03 	    1.28377e+00 	    2.09420e+01 	    1.32079e+06
   6.37277e-06 	    4.65734e+02 	    1.24046e+03 	    1.28354e+00 	    2.09489e+01 	    1.32182e+06
   6.54566e-06 	    4.66531e+02 	    1.24121e+03 	    1.28330e+00 	    2.09567e+01 	    1.32294e+06
   6.72333e-06 	    4.67412e+02 	    1.24203e+03 	    1.28303e+00 	    2.09655e+01 	    1.32418e+06
   6.90134e-06 	    4.68354e+02 	    1.24292e+03 	    1.28274e+00 	    2.09752e+01 	    1.32549e+06
   7.07971e-06 	    4.69352e+02 	    1.24385e+03 	    1.28244e+00 	    2.09859e+01 	    1.32688e+06
   7.25848e-06 	    4.70402e+02 	    1.24483e+03 	    1.28212e+00 	    2.09974e+01 	    1.32833e+06
   7.43766e-06 	    4.71495e+02 	    1.24585e+03 	    1.28179e+00 	    2.10098e+01 	    1.32984e+06
   7.61726e-06 	    4.72624e+02 	    1.24690e+03 	    1.28145e+00 	    2.10229e+01 	    1.33140e+06
   7.79729e-06 	    4.73782e+02 	    1.24798e+03 	    1.28110e+00 	    2.10368e+01 	    1.33298e+06
   7.97777e-06 	    4.74961e+02 	    1.24907e+03 	    1.28074e+00 	    2.10512e+01 	    1.33459e+06
   8.17862e-06 	    4.76285e+02 	    1.25029e+03 	    1.28034e+00 	    2.10679e+01 	    1.33638e+06
   8.38002e-06 	    4.77618e+02 	    1.25152e+03 	    1.27994e+00 	    2.10850e+01 	    1.33818e+06
   8.58199e-06 	    4.78952e+02 	    1.25274e+03 	    1.27954e+00 	    2.11025e+01 	    1.33997e+06
   8.78452e-06 	    4.80281e+02 	    1.25396e+03 	    1.27914e+00 	    2.11203e+01 	    1.34174e+06
   8.98761e-06 	    4.81602e+02 	    1.25516e+03 	    1.27875e+00 	    2.11382e+01 	    1.34350e+06
   9.19126e-06 	    4.82911e+02 	    1.25636e+03 	    1.27836e+00 	    2.11562e+01 	    1.34523e+06
   9.39545e-06 	    4.84206e+02 	    1.25753e+03 	    1.27797e+00 	    2.11741e+01 	    1.34693e+06
   9.60019e-06 	    4.85486e+02 	    1.25869e+03 	    1.27760e+00 	    2.11920e+01 	    1.34861e+06
   9.80547e-06 	    4.86750e+02 	    1.25984e+03 	    1.27723e+00 	    2.12096e+01 	    1.35026e+06
   1.00113e-05 	    4.87998e+02 	    1.26096e+03 	    1.27686e+00 	    2.12271e+01 	    1.35188e+06
   1.02216e-05 	    4.89255e+02 	    1.26209e+03 	    1.27650e+00 	    2.12447e+01 	    1.35351e+06
   1.04325e-05 	    4.90494e+02 	    1.26321e+03 	    1.27614e+00 	    2.12620e+01 	    1.35511e+06
   1.06440e-05 	    4.91716e+02 	    1.26430e+03 	    1.27579e+00 	    2.12791e+01 	    1.35668e+06
   1.08559e-05 	    4.92923e+02 	    1.26538e+03 	    1.27545e+00 	    2.12959e+01 	    1.35822e+06
   1.10684e-05 	    4.94112e+02 	    1.26645e+03 	    1.27512e+00 	    2.13124e+01 	    1.35974e+06
   1.12814e-05 	    4.95285e+02 	    1.26749e+03 	    1.27479e+00 	    2.13286e+01 	    1.36123e+06
   1.15458e-05 	    4.96715e+02 	    1.26877e+03 	    1.27439e+00 	    2.13483e+01 	    1.36304e+06
   1.18110e-05 	    4.98120e+02 	    1.27001e+03 	    1.27399e+00 	    2.13676e+01 	    1.36481e+06
   1.20770e-05 	    4.99500e+02 	    1.27123e+03 	    1.27361e+00 	    2.13865e+01 	    1.36654e+06
   1.23436e-05 	    5.00855e+02 	    1.27243e+03 	    1.27324e+00 	    2.14049e+01 	    1.36823e+06
   1.26110e-05 	    5.02186e+02 	    1.27360e+03 	    1.27287e+00 	    2.14230e+01 	    1.36988e+06
   1.28791e-05 	    5.03491e+02 	    1.27475e+03 	    1.27252e+00 	    2.14406e+01 	    1.37149e+06
   1.32161e-05 	    5.05093e+02 	    1.27616e+03 	    1.27208e+00 	    2.14622e+01 	    1.37346e+06
   1.35541e-05 	    5.06657e+02 	    1.27752e+03 	    1.27166e+00 	    2.14832e+01 	    1.37536e+06
   1.38932e-05 	    5.08184e+02 	    1.27885e+03 	    1.27124e+00 	    2.15037e+01 	    1.37721e+06
   1.42333e-05 	    5.09674e+02 	    1.28015e+03 	    1.27084e+00 	    2.15237e+01 	    1.37901e+06
   1.45743e-05 	    5.11128e+02 	    1.28141e+03 	    1.27045e+00 	    2.15431e+01 	    1.38075e+06
   1.49164e-05 	    5.12546e+02 	    1.28263e+03 	    1.27007e+00 	    2.15621e+01 	    1.38243e+06
   1.53282e-05 	    5.14203e+02 	    1.28405e+03 	    1.26962e+00 	    2.15843e+01 	    1.38439e+06
   1.57413e-05 	    5.15811e+02 	    1.28543e+03 	    1.26919e+00 	    2.16058e+01 	    1.38628e+06
   1.61558e-05 	    5.17373e+02 	    1.28677e+03 	    1.26877e+00 	    2.16267e+01 	    1.38810e+06
   1.65714e-05 	    5.18889e+02 	    1.28806e+03 	    1.26837e+00 	    2.16470e+01 	    1.38985e+06
   1.69883e-05 	    5.20360e+02 	    1.28931e+03 	    1.26797e+00 	    2.16667e+01 	    1.39153e+06
   1.74063e-05 	    5.21789e+02 	    1.29051e+03 	    1.26759e+00 	    2.16859e+01 	    1.39316e+06
   1.79327e-05 	    5.23525e+02 	    1.29198e+03 	    1.26713e+00 	    2.17092e+01 	    1.39512e+06
   1.84608e-05 	    5.25198e+02 	    1.29338e+03 	    1.26668e+00 	    2.17317e+01 	    1.39700e+06
   1.89906e-05 	    5.26811e+02 	    1.29473e+03 	    1.26625e+00 	    2.17535e+01 	    1.39879e+06
   1.95220e-05 	    5.28367e+02 	    1.29602e+03 	    1.26583e+00 	    2.17745e+01 	    1.40051e+06
   2.00549e-05 	    5.29868e+02 	    1.29727e+03 	    1.26543e+00 	    2.17948e+01 	    1.40215e+06
   2.05893e-05 	    5.31316e+02 	    1.29847e+03 	    1.26504e+00 	    2.18145e+01 	    1.40372e+06
   2.11643e-05 	    5.32814e+02 	    1.29970e+03 	    1.26464e+00 	    2.18349e+01 	    1.40533e+06
   2.17409e-05 	    5.34256e+02 	    1.30089e+03 	    1.26425e+00 	    2.18545e+01 	    1.40687e+06
   2.23191e-05 	    5.35645e+02 	    1.30202e+03 	    1.26388e+00 	    2.18735e+01 	    1.40835e+06
   2.28987e-05 	    5.36983e+02 	    1.30311e+03 	    1.26352e+00 	    2.18918e+01 	    1.40975e+06
   2.34797e-05 	    5.38272e+02 	    1.30416e+03 	    1.26317e+00 	    2.19095e+01 	    1.41110e+06
   2.43678e-05 	    5.40146e+02 	    1.30568e+03 	    1.26266e+00 	    2.19353e+01 	    1.41304e+06
   2.52588e-05 	    5.41919e+02 	    1.30711e+03 	    1.26219e+00 	    2.19598e+01 	    1.41485e+06
   2.61526e-05 	    5.43595e+02 	    1.30845e+03 	    1.26173e+00 	    2.19830e+01 	    1.41655e+06
   2.70491e-05 	    5.45180e+02 	    1.30972e+03 	    1.26130e+00 	    2.20050e+01 	    1.41815e+06
   2.79482e-05 	    5.46681e+02 	    1.31091e+03 	    1.26089e+00 	    2.20259e+01 	    1.41964e+06
   2.93066e-05 	    5.48789e+02 	    1.31259e+03 	    1.26032e+00 	    2.20554e+01 	    1.42171e+06
   3.06699e-05 	    5.50731e+02 	    1.31412e+03 	    1.25979e+00 	    2.20827e+01 	    1.42360e+06
   3.20379e-05 	    5.52520e+02 	    1.31552e+03 	    1.25930e+00 	    2.21079e+01 	    1.42532e+06
   3.34102e-05 	    5.54167e+02 	    1.31681e+03 	    1.25885e+00 	    2.21311e+01 	    1.42689e+06
   3.47864e-05 	    5.55685e+02 	    1.31799e+03 	    1.25844e+00 	    2.21526e+01 	    1.42831e+06
   3.65620e-05 	    5.57463e+02 	    1.31937e+03 	    1.25795e+00 	    2.21779e+01 	    1.42997e+06
   3.83431e-05 	    5.59063e+02 	    1.32060e+03 	    1.25751e+00 	    2.22008e+01 	    1.43144e+06
   4.01290e-05 	    5.60503e+02 	    1.32171e+03 	    1.25711e+00 	    2.22214e+01 	    1.43275e+06
   4.19192e-05 	    5.61799e+02 	    1.32270e+03 	    1.25675e+00 	    2.22400e+01 	    1.43393e+06
   4.37134e-05 	    5.62965e+02 	    1.32359e+03 	    1.25643e+00 	    2.22568e+01 	    1.43497e+06
   4.58748e-05 	    5.64213e+02 	    1.32454e+03 	    1.25608e+00 	    2.22748e+01 	    1.43608e+06
   4.80407e-05 	    5.65312e+02 	    1.32538e+03 	    1.25577e+00 	    2.22907e+01 	    1.43704e+06
   5.02106e-05 	    5.66279e+02 	    1.32611e+03 	    1.25550e+00 	    2.23047e+01 	    1.43789e+06
   5.23839e-05 	    5.67131e+02 	    1.32675e+03 	    1.25527e+00 	    2.23171e+01 	    1.43863e+06
   5.45603e-05 	    5.67880e+02 	    1.32731e+03 	    1.25506e+00 	    2.23280e+01 	    1.43928e+06
   5.67394e-05 	    5.68540e+02 	    1.32781e+03 	    1.25487e+00 	    2.23376e+01 	    1.43984e+06
   5.93183e-05 	    5.69218e+02 	    1.32832e+03 	    1.25468e+00 	    2.23475e+01 	    1.44042e+06
   6.19001e-05 	    5.69801e+02 	    1.32876e+03 	    1.25452e+00 	    2.23560e+01 	    1.44092e+06
   6.44843e-05 	    5.70302e+02 	    1.32913e+03 	    1.25438e+00 	    2.23633e+01 	    1.44134e+06
   6.70707e-05 	    5.70732e+02 	    1.32945e+03 	    1.25426e+00 	    2.23696e+01 	    1.44171e+06
   6.96588e-05 	    5.71102e+02 	    1.32973e+03 	    1.25415e+00 	    2.23751e+01 	    1.44202e+06
   7.22485e-05 	    5.71420e+02 	    1.32996e+03 	    1.25406e+00 	    2.23797e+01 	    1.44228e+06
   7.56137e-05 	    5.71767e+02 	    1.33022e+03 	    1.25397e+00 	    2.23848e+01 	    1.44257e+06
   7.89808e-05 	    5.72051e+02 	    1.33043e+03 	    1.25388e+00 	    2.23890e+01 	    1.44281e+06
   8.23493e-05 	    5.72285e+02 	    1.33061e+03 	    1.25382e+00 	    2.23925e+01 	    1.44301e+06
   8.57191e-05 	    5.72477e+02 	    1.33075e+03 	    1.25376e+00 	    2.23953e+01 	    1.44317e+06
   8.90900e-05 	    5.72634e+02 	    1.33087e+03 	    1.25372e+00 	    2.23976e+01 	    1.44330e+06
   9.24617e-05 	    5.72764e+02 	    1.33096e+03 	    1.25368e+00 	    2.23995e+01 	    1.44341e+06
   9.77387e-05 	    5.72921e+02 	    1.33108e+03 	    1.25364e+00 	    2.24018e+01 	    1.44354e+06
   1.03017e-04 	    5.73037e+02 	    1.33117e+03 	    1.25361e+00 	    2.24035e+01 	    1.44363e+06
   1.08296e-04 	    5.73122e+02 	    1.33123e+03 	    1.25358e+00 	    2.24048e+01 	    1.44370e+06
   1.13576e-04 	    5.73184e+02 	    1.33128e+03 	    1.25357e+00 	    2.24057e+01 	    1.44375e+06
   1.18856e-04 	    5.73230e+02 	    1.33131e+03 	    1.25355e+00 	    2.24064e+01 	    1.44379e+06
   1.24137e-04 	    5.73263e+02 	    1.33133e+03 	    1.25354e+00 	    2.24069e+01 	    1.44382e+06
   1.31595e-04 	    5.73296e+02 	    1.33136e+03 	    1.25353e+00 	    2.24073e+01 	    1.44385e+06
   1.39054e-04 	    5.73317e+02 	    1.33137e+03 	    1.25353e+00 	    2.24077e+01 	    1.44386e+06
   1.46513e-04 	    5.73331e+02 	    1.33138e+03 	    1.25352e+00 	    2.24079e+01 	    1.44388e+06
   1.53972e-04 	    5.73339e+02 	    1.33139e+03 	    1.25352e+00 	    2.24080e+01 	    1.44388e+06
   1.61431e-04 	    5.73345e+02 	    1.33139e+03 	    1.25352e+00 	    2.24081e+01 	    1.44389e+06
   1.68890e-04 	    5.73349e+02 	    1.33140e+03 	    1.25352e+00 	    2.24081e+01 	    1.44389e+06
   1.81020e-04 	    5.73352e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44389e+06
   1.93151e-04 	    5.73354e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44389e+06
   2.05282e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.17412e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.29543e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.41673e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.66279e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.90885e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.15491e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.40097e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.64703e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.89308e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   4.40424e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   4.91540e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   5.42656e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   5.93771e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   6.44887e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   8.67056e-04 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.08923e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.31139e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.53356e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.75526e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   5.97695e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   8.19864e-03 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.39322e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.96657e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.53993e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.11329e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.68664e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   4.26000e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   4.83335e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   5.40671e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   5.98006e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   6.55342e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   7.12677e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   7.70013e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   8.27348e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   8.84684e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   9.42019e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   9.99355e-02 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.05669e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.11403e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.17136e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.22870e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.28603e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.34337e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.40070e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.45804e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.51537e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.57271e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.63005e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.68738e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.74472e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.80205e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.85939e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.91672e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   1.97406e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.03139e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.08873e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.14607e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.20340e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.26074e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.31807e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.37541e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.43274e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.49008e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.54741e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.60475e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.66208e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.71942e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.77676e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.83409e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.89143e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   2.94876e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.00610e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.06343e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
   3.12077e-01 	    5.73355e+02 	    1.33140e+03 	    1.25352e+00 	    2.24082e+01 	    1.44390e+06
