# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON 30-Apr-2026

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (atm) 1.0
# DENSITY (kg/m^3) 8.3836e-01
# SHOCK SPEED (m/s) 3000.00

# Induction Times
# Time to Peak Thermicity =   1.7660e-08 s
# Distance to Peak Thermicity =   8.1786e-06 m

# Exothermic/Reaction Times
# Exothermic Pulse Time =   2.3355e-08 s
# Exothermic Pulse Distance =   1.1551e-05 m
# REACTION ZONE STRUCTURE

# THE OUTPUT DATA COLUMNS ARE:
Variables = Distance (m), Mach Number, Time (s), Pressure (atm), Temperature (K), Density (kg/m^3), Thermicity (1/s)
   7.79729e-06 	    3.79640e-01 	    1.68574e-08 	    6.45368e+06 	    3.07593e+03 	    5.30854e+00 	    5.55337e+06
   7.97777e-06 	    3.80252e-01 	    1.72379e-08 	    6.45071e+06 	    3.08429e+03 	    5.29536e+00 	    5.61841e+06
   8.17862e-06 	    3.80940e-01 	    1.76602e-08 	    6.44738e+06 	    3.09374e+03 	    5.28064e+00 	    5.65240e+06
   8.38002e-06 	    3.81631e-01 	    1.80824e-08 	    6.44403e+06 	    3.10330e+03 	    5.26591e+00 	    5.65236e+06
   8.58199e-06 	    3.82323e-01 	    1.85047e-08 	    6.44067e+06 	    3.11294e+03 	    5.25124e+00 	    5.62542e+06
   8.78452e-06 	    3.83012e-01 	    1.89270e-08 	    6.43733e+06 	    3.12258e+03 	    5.23671e+00 	    5.57747e+06
   8.98761e-06 	    3.83697e-01 	    1.93493e-08 	    6.43401e+06 	    3.13221e+03 	    5.22235e+00 	    5.51470e+06
   9.19126e-06 	    3.84374e-01 	    1.97715e-08 	    6.43072e+06 	    3.14178e+03 	    5.20819e+00 	    5.44258e+06
   9.39545e-06 	    3.85045e-01 	    2.01938e-08 	    6.42746e+06 	    3.15128e+03 	    5.19426e+00 	    5.36403e+06
   9.60019e-06 	    3.85707e-01 	    2.06161e-08 	    6.42424e+06 	    3.16069e+03 	    5.18057e+00 	    5.28261e+06
   9.80547e-06 	    3.86360e-01 	    2.10384e-08 	    6.42106e+06 	    3.16999e+03 	    5.16711e+00 	    5.19998e+06
   1.00113e-05 	    3.87005e-01 	    2.14606e-08 	    6.41792e+06 	    3.17918e+03 	    5.15389e+00 	    5.11704e+06
   1.02216e-05 	    3.87653e-01 	    2.18912e-08 	    6.41476e+06 	    3.18844e+03 	    5.14066e+00 	    5.03327e+06
   1.04325e-05 	    3.88293e-01 	    2.23217e-08 	    6.41164e+06 	    3.19757e+03 	    5.12767e+00 	    4.95048e+06
   1.06440e-05 	    3.88923e-01 	    2.27522e-08 	    6.40857e+06 	    3.20658e+03 	    5.11492e+00 	    4.86854e+06
   1.08559e-05 	    3.89544e-01 	    2.31827e-08 	    6.40554e+06 	    3.21545e+03 	    5.10241e+00 	    4.78769e+06
   1.10684e-05 	    3.90156e-01 	    2.36133e-08 	    6.40254e+06 	    3.22421e+03 	    5.09012e+00 	    4.70794e+06
   1.12814e-05 	    3.90760e-01 	    2.40438e-08 	    6.39959e+06 	    3.23283e+03 	    5.07807e+00 	    4.62891e+06
   1.15458e-05 	    3.91495e-01 	    2.45769e-08 	    6.39600e+06 	    3.24334e+03 	    5.06345e+00 	    4.53198e+06
   1.18110e-05 	    3.92217e-01 	    2.51101e-08 	    6.39246e+06 	    3.25365e+03 	    5.04917e+00 	    4.43659e+06
   1.20770e-05 	    3.92925e-01 	    2.56432e-08 	    6.38899e+06 	    3.26377e+03 	    5.03522e+00 	    4.34269e+06
   1.23436e-05 	    3.93621e-01 	    2.61764e-08 	    6.38558e+06 	    3.27370e+03 	    5.02159e+00 	    4.24930e+06
   1.26110e-05 	    3.94303e-01 	    2.67095e-08 	    6.38224e+06 	    3.28344e+03 	    5.00829e+00 	    4.15717e+06
   1.28791e-05 	    3.94972e-01 	    2.72427e-08 	    6.37895e+06 	    3.29299e+03 	    4.99530e+00 	    4.06698e+06
   1.32161e-05 	    3.95793e-01 	    2.79109e-08 	    6.37492e+06 	    3.30471e+03 	    4.97946e+00 	    3.95560e+06
   1.35541e-05 	    3.96594e-01 	    2.85791e-08 	    6.37099e+06 	    3.31614e+03 	    4.96409e+00 	    3.84635e+06
   1.38932e-05 	    3.97375e-01 	    2.92473e-08 	    6.36715e+06 	    3.32730e+03 	    4.94917e+00 	    3.73988e+06
   1.42333e-05 	    3.98137e-01 	    2.99156e-08 	    6.36340e+06 	    3.33819e+03 	    4.93471e+00 	    3.63608e+06
   1.45743e-05 	    3.98881e-01 	    3.05838e-08 	    6.35975e+06 	    3.34881e+03 	    4.92067e+00 	    3.53525e+06
   1.49164e-05 	    3.99606e-01 	    3.12520e-08 	    6.35618e+06 	    3.35917e+03 	    4.90706e+00 	    3.43693e+06
   1.53282e-05 	    4.00453e-01 	    3.20542e-08 	    6.35201e+06 	    3.37129e+03 	    4.89124e+00 	    3.32298e+06
   1.57413e-05 	    4.01274e-01 	    3.28564e-08 	    6.34797e+06 	    3.38305e+03 	    4.87599e+00 	    3.21317e+06
   1.61558e-05 	    4.02072e-01 	    3.36586e-08 	    6.34404e+06 	    3.39447e+03 	    4.86127e+00 	    3.10737e+06
   1.65714e-05 	    4.02846e-01 	    3.44608e-08 	    6.34023e+06 	    3.40556e+03 	    4.84707e+00 	    3.00563e+06
   1.69883e-05 	    4.03597e-01 	    3.52630e-08 	    6.33653e+06 	    3.41633e+03 	    4.83337e+00 	    2.90783e+06
   1.74063e-05 	    4.04327e-01 	    3.60652e-08 	    6.33293e+06 	    3.42680e+03 	    4.82013e+00 	    2.81379e+06
   1.79327e-05 	    4.05212e-01 	    3.70724e-08 	    6.32857e+06 	    3.43952e+03 	    4.80415e+00 	    2.70092e+06
   1.84608e-05 	    4.06066e-01 	    3.80796e-08 	    6.32436e+06 	    3.45180e+03 	    4.78884e+00 	    2.59350e+06
   1.89906e-05 	    4.06889e-01 	    3.90867e-08 	    6.32030e+06 	    3.46365e+03 	    4.77418e+00 	    2.49145e+06
   1.95220e-05 	    4.07683e-01 	    4.00939e-08 	    6.31639e+06 	    3.47508e+03 	    4.76012e+00 	    2.39394e+06
